"浦东大道,31.239885948887974,121.51938129249397"
"浦电路_6,31.220597547726918,121.52880355301397"
"浦电路_4,31.222255694092468,121.53219997422454"
"海伦路,31.259210624621865,121.48869581270898"
"淞发路,31.34451291310542,121.5000504714655"
"淞虹路,31.218093093844796,121.36040929664462"
"源深体育中心,31.232916055601027,121.53423071971604"
"滴水湖,30.90686682003928,121.92992631486327"
"漕宝路,31.168391092770612,121.4349516747291"
"漕河泾开发区,31.170785552814646,121.39742118119938"
"潘广路,31.363900292554373,121.356190367134"
"灵岩南路,31.148724073806697,121.49526754777136"
"爱国路,31.27982941513001,121.55256237460898"
"申江路,31.280124714064726,121.6268259739494"
"真北路,31.23221353098884,121.38219843817527"
"真如,31.25088430786696,121.40730037364763"
"祁连山南路,31.237648091883443,121.36732094791691"
"祁连山路,31.271564545556238,121.37718657480467"
"紫藤路,31.16945626437646,121.36355197629997"
"罗山路,31.153272796020218,121.59318448607397"
"翔殷路,31.30504699083188,121.53195120433887"
"耀华路,31.17854036464122,121.49467758869665"
"老西门,31.218780662546777,121.48288688906389"
"肇嘉浜路,31.199474408844278,121.45049103504475"
"航中路,31.165215168594873,121.35374788341416"
"航头东,31.054799695740403,121.61747616775888"
"芦恒路,31.11816347787781,121.49828918977042"
"花木路,31.213069124921283,121.56176301852227"
"花桥,31.298791967028116,121.10438199212747"
"芳华路,31.193537331718414,121.54981757365816"
"莘庄,31.11109348345842,121.38545381886642"
"莲花路,31.130957054094594,121.40291900255396"
"蓝村路,31.21188311548426,121.52820118485592"
"虹口足球场,31.269919860248034,121.47923238974592"
"虹桥1号航站楼,31.191646012815973,121.3472375914553"
"虹桥火车站,31.193784547279197,121.32011899380272"
"虹桥路,31.197102198908212,121.42111984295019"
"行知路,31.28468526993067,121.4217897975075"
"衡山路,31.205822678771483,121.44750862326514"
"西藏北路,31.263645861037535,121.46915265194492"
"西藏南路,31.201661975132666,121.48962355279374"
"豫园,31.227735008642448,121.48752572848137"
"通河新村,31.330980358839064,121.44164435503134"
"邮电新村,31.268427296119075,121.49430013985378"
"醉白池,31.00070304562812,121.22894313665368"
"金京路,31.279669591945282,121.6149962993077"
"金平路,31.011247317511167,121.41024786227776"
"金桥路,31.256989696086286,121.58167862969073"
"金沙江西路,31.24117206131579,121.33520966495395"
"金沙江路,31.231313463340822,121.41187131127933"
"金海路,31.263112802269728,121.63865065250674"
"金科路,31.20418883832002,121.6020352756639"
"金运路,31.240943229197082,121.31997551738976"
"银都路,31.08930149023658,121.390298766833"
"锦江乐园,31.142197480098318,121.41414636546688"
"锦绣路,31.18762877798835,121.53995367278178"
"镇坪路,31.24672618370278,121.43116067383117"
"长寿路,31.240417282361236,121.43775284956324"
"长清路,31.17554848661649,121.48739104601088"
"闵行开发区,31.000609768912852,121.36975265608858"
"陆家嘴,31.23814739265423,121.50256727654833"
"陆家浜路,31.211945518488275,121.48597012964738"
"陕西南路,31.21492280946765,121.45859746110055,"
"隆德路,31.230509828824427,121.42364519502377"
"隆昌路,31.275498829422254,121.54502584843327"
"静安寺,31.224064648787447,121.44816628042388"
"鞍山新村,31.272944660509705,121.50922996919664"
"顾村公园,31.345815019057852,121.37226804147348"
"颛桥,31.066982951796827,121.40185735345565"
"马当路,31.20934106647936,121.47645886452979"
"高科西路,31.185506555251425,121.51005922929785"
"高青路,31.15941280909692,121.51570721847065"
"鲁班路,31.199177804563117,121.47517054900992"
"鹤沙航城,31.07756339704106,121.61127257950602"
"黄兴公园,31.29579533366537,121.53318129581368"
"黄兴路,31.278246910967876,121.5273704901428"
"黄陂南路,31.22301515841841,121.47387516496809"
"龙华,31.17293561191671,121.45327813737393"
"龙华中路,31.18478179512045,121.4574426404483"
"龙柏新村,31.177401816545633,121.37077477867552"
"龙溪路,31.19512808135995,121.38140210551086"
"龙耀路,31.159578424681566,121.45974559966282"
"龙阳路,31.20195129492995,121.55779143957028"
"上海大学站,31.320586,121.388821"
"上海汽车城,31.285419,121.180783"
"上海赛车场,31.331818,121.226054"
"上海野生动物园,31.050177,121.699255"
"东宝兴路,31.259775,121.480241"
"东靖路,31.290661,121.588851"
"中潭路,31.254585,121.441112"
"五洲大道,31.302582,121.589314"
"五莲路,31.272067,121.587957"
"佘山,31.104461,121.229720"
"南浦大桥,31.208589,121.499572"
"友谊路,31.404007,121.475948"
"嘉定北,31.391504,121.237327"
"嘉定新城,31.330069,121.254299"
"嘉定西,31.377092,121.227862"
"外高桥保税区北,31.347832,121.586912"
"外高桥保税区南,31.321596,121.601990"
"大柏树,31.289546,121.483227"
"宝山路,31.251571,121.476377"
"宝杨路,31.395309,121.479583"
"延安西路,31.209581,121.417064"
"昌吉东路,31.293546,121.200381"
"李子园路,31.269014,121.389969"
"松江大学城,31.049385,121.212038"
"殷高西路,31.319862,121.484969"
"江月路,31.084015,121.508628"
"江杨北路,31.407859,121.439814"
"江湾镇,31.305508,121.485079"
"沈杜公路,31.061418,121.512228"
"泗泾,31.118319,121.260441"
"洞泾,31.084481,121.230475"
"洲海路,31.312310,121.589409"
"浦东国际机场,31.150475,121.805863"
"浦江镇,31.096238,121.506386"
"海天三路,31.168349,121.797049"
"淞浜路,31.371073,121.492829"
"港城路,31.353017,121.574851"
"漕溪路,31.176727,121.438366"
"白银路,31.345181,121.245428"
"石龙路,31.157918,121.443193"
"祁华路,31.322309,121.373568"
"罗南新村,31.388727,121.357447"
"美兰湖,31.401718,121.350131"
"联航路,31.073425,121.510581"
"航津路,31.335434,121.593981"
"虹桥2号航站楼,31.194222,121.326252"
"赤峰路,31.281247,121.482490"
"远东大道,31.199436,121.755373"
"铁力路,31.408161,121.461211"
"长江南路,31.332043,121.491551"
"马陆,31.319459,121.276831"
"龙漕路,31.169453,121.444391"
